source,title,summary,link,text,date,label
rmf24,Gwiazdy i osoby po przeszczepach razem na starcie! Niezwykły bieg w Wiśle,"Lekarze, gwiazdy, osoby po przeszczepach i uczniowie spotkają się dziś w Wiśle, by wspólnie promować ideę transplantacji. To już 26. Bieg po Nowe Życie. Kogo zobaczymy na starcie? Piszemy o tym poniżej.","https://www.rmf24.pl/regiony/slaskie/news-gwiazdy-i-osoby-po-przeszczepach-razem-na-starcie-niezwykly-,nId,7963202","Gwiazdy i osoby po przeszczepach razem na starcie! Niezwykły bieg w Wiśle Lekarze, gwiazdy, osoby po przeszczepach i uczniowie spotkają się dziś w Wiśle, by wspólnie promować ideę transplantacji. To już 26. Bieg po Nowe Życie. Kogo zobaczymy na starcie? Piszemy o tym poniżej.",,1.0
rmf24,Zawał serca na Babiej Górze. Liczyły się sekundy,Na szlaku Perć Przyrodników w rejonie Babiej Góry doszło w piątek do poważnego zdarzenia. Pracownik leśny doznał zawału serca podczas wykonywania obowiązków. Dzięki błyskawicznej reakcji leśniczego i ratowników GOPR oraz wsparciu śmigłowca TOPR udało się uratować życie mężczyzny.,"https://www.rmf24.pl/regiony/zakopane/news-zawal-serca-na-babiej-gorze-liczyly-sie-sekundy,nId,7963194",Zawał serca na Babiej Górze. Liczyły się sekundy Na szlaku Perć Przyrodników w rejonie Babiej Góry doszło w piątek do poważnego zdarzenia. Pracownik leśny doznał zawału serca podczas wykonywania obowiązków. Dzięki błyskawicznej reakcji leśniczego i ratowników GOPR oraz wsparciu śmigłowca TOPR udało się uratować życie mężczyzny.,,0.0
rmf24,WF na nowych zasadach. MEN szykuje zmiany,"Ministerstwo Edukacji Narodowej planuje rewolucję na lekcjach wychowania fizycznego. Uczniowie, którzy nie mogą lub nie chcą ćwiczyć, będą mogli ""odrobić"" WF… chodząc. Minister Barbara Nowacka tłumaczy, że chodzi o zmianę podejścia do obecności na zajęciach sportowych, które, jak podkreśla, są równie ważne jak matematyka.","https://www.rmf24.pl/fakty/polska/news-wf-na-nowych-zasadach-men-szykuje-zmiany,nId,7963186","WF na nowych zasadach. MEN szykuje zmiany Ministerstwo Edukacji Narodowej planuje rewolucję na lekcjach wychowania fizycznego. Uczniowie, którzy nie mogą lub nie chcą ćwiczyć, będą mogli ""odrobić"" WF… chodząc. Minister Barbara Nowacka tłumaczy, że chodzi o zmianę podejścia do obecności na zajęciach sportowych, które, jak podkreśla, są równie ważne jak matematyka.",,1.0
rmf24,Konfederacja traci poparcie! Kto jest na sondażowym podium?,"Jak wygląda poparcie dla partii politycznych na kilka dni przed pierwszą turą wyborów prezydenckich? Z najnowszego sondażu Opinii24 dla ""Faktów"" TVN i TVN24 wynika, że 33 proc. badanych chce głosować na Koalicję Obywatelską. Na drugim miejscu jest Prawo i Sprawiedliwość z 28-procentowym poparciem.","https://www.rmf24.pl/polityka/news-konfederacja-traci-poparcie-kto-jest-na-sondazowym-podium,nId,7963179","Konfederacja traci poparcie! Kto jest na sondażowym podium? Jak wygląda poparcie dla partii politycznych na kilka dni przed pierwszą turą wyborów prezydenckich? Z najnowszego sondażu Opinii24 dla ""Faktów"" TVN i TVN24 wynika, że 33 proc. badanych chce głosować na Koalicję Obywatelską. Na drugim miejscu jest Prawo i Sprawiedliwość z 28-procentowym poparciem.",,0.0
rmf24,Most Grunwaldzki zamknięty. Kraków stanie w korkach?,"Mieszkańcy Krakowa muszą przygotować się na gigantyczne utrudnienia. Właśnie dzisiaj rozpoczął się długo zapowiadany remont mostu Grunwaldzkiego. Przeprawa będzie zamknięta dla samochodów aż przez 7 miesięcy, a przez 5,5 miesiąca nie przejadą tędy również tramwaje. Piesi i rowerzyści mogą korzystać z mostu bez zmian, ale kierowcy i pasażerowie komunikacji miejskiej muszą uzbroić się w cierpliwość. Cały remont potrwa 10 miesięcy.","https://www.rmf24.pl/regiony/krakow/news-most-grunwaldzki-zamkniety-krakow-stanie-w-korkach,nId,7963170","Most Grunwaldzki zamknięty. Kraków stanie w korkach? Mieszkańcy Krakowa muszą przygotować się na gigantyczne utrudnienia. Właśnie dzisiaj rozpoczął się długo zapowiadany remont mostu Grunwaldzkiego. Przeprawa będzie zamknięta dla samochodów aż przez 7 miesięcy, a przez 5,5 miesiąca nie przejadą tędy również tramwaje. Piesi i rowerzyści mogą korzystać z mostu bez zmian, ale kierowcy i pasażerowie komunikacji miejskiej muszą uzbroić się w cierpliwość. Cały remont potrwa 10 miesięcy.",,1.0
rmf24,Braun o rozstrzeliwaniu urzędników. Szokujące słowa podczas debaty,"Deregulacja, wiek emerytalny i kryzys praworządności znalazły się wśród tematów piątkowej debaty prezydenckiej w Telewizji Republika. Brali w niej udział wszyscy kandydaci, poza kandydatem KO Rafałem Trzaskowskim, kandydatką Nowej Lewicy Magdaleną Biejat oraz Maciejem Maciakiem. Podczas debaty padły szokujące słowa z ust Grzegorza Brauna. ""Przed wojną było przewidziane rozstrzelanie dla urzędnika, który weźmie (łapówkę) i mnie się to podoba"" - mówił. Inny kandydat, Marek Woch, wyciągnął natomiast klucz francuski i opowiadał o ""przykręcaniu...","https://www.rmf24.pl/raporty/raport-wybory-prezydenckie-2025/news-braun-o-rozstrzeliwaniu-urzednikow-szokujace-slowa-podczas-d,nId,7963164","Braun o rozstrzeliwaniu urzędników. Szokujące słowa podczas debaty Deregulacja, wiek emerytalny i kryzys praworządności znalazły się wśród tematów piątkowej debaty prezydenckiej w Telewizji Republika. Brali w niej udział wszyscy kandydaci, poza kandydatem KO Rafałem Trzaskowskim, kandydatką Nowej Lewicy Magdaleną Biejat oraz Maciejem Maciakiem. Podczas debaty padły szokujące słowa z ust Grzegorza Brauna. ""Przed wojną było przewidziane rozstrzelanie dla urzędnika, który weźmie (łapówkę) i mnie się to podoba"" - mówił. Inny kandydat, Marek Woch, wyciągnął natomiast klucz francuski i opowiadał o ""przykręcaniu...",,1.0
rmf24,Wójcik: Polska polityka jest na łopatkach. Nie rozmawiamy o rzeczach ważnych,"""Zamiast rozmawiać o drożyźnie, o Zielonym Ładzie, który może zabić politycznie rolników, o nielegalnej imigracji, o podatkach, o wieku emerytalnym, rozmawiamy o 28-metrowej kawalerce"" - mówił poseł Prawa i Sprawiedliwości Michał Wójcik - Gość Krzysztofa Ziemca w RMF FM, odnosząc się do kontrowersji wokół mieszkania kandydata na prezydenta Karola Nawrockiego. ""Za chwilę pojawią się pewnie kolejne dokumenty. Spece od czarnego PR-u doskonale wiedzą, że trzeba otumanić ludzi i wrzucać tego rodzaju rzeczy. Natomiast nie rozmawiamy o rzeczach...","https://www.rmf24.pl/tylko-w-rmf24/rozmowa/news-wojcik-polska-polityka-jest-na-lopatkach-nie-rozmawiamy-o-rz,nId,7962887","Wójcik: Polska polityka jest na łopatkach. Nie rozmawiamy o rzeczach ważnych ""Zamiast rozmawiać o drożyźnie, o Zielonym Ładzie, który może zabić politycznie rolników, o nielegalnej imigracji, o podatkach, o wieku emerytalnym, rozmawiamy o 28-metrowej kawalerce"" - mówił poseł Prawa i Sprawiedliwości Michał Wójcik - Gość Krzysztofa Ziemca w RMF FM, odnosząc się do kontrowersji wokół mieszkania kandydata na prezydenta Karola Nawrockiego. ""Za chwilę pojawią się pewnie kolejne dokumenty. Spece od czarnego PR-u doskonale wiedzą, że trzeba otumanić ludzi i wrzucać tego rodzaju rzeczy. Natomiast nie rozmawiamy o rzeczach...",,0.0
rmf24,Prof. Michał Grąt osobowością polskiej transplantologii. Kto jeszcze został nagrodzony?,"Za nami X Gala polskiej transplantologii ""Drugie Życie"". To wydarzenie tradycyjnie poprzedza odbywający się w Wiśle Bieg po Nowe Życie. Kogo nagrodzono tym razem?","https://www.rmf24.pl/regiony/slaskie/news-prof-michal-grat-osobowoscia-polskiej-transplantologii-kto-j,nId,7963165","Prof. Michał Grąt osobowością polskiej transplantologii. Kto jeszcze został nagrodzony? Za nami X Gala polskiej transplantologii ""Drugie Życie"". To wydarzenie tradycyjnie poprzedza odbywający się w Wiśle Bieg po Nowe Życie. Kogo nagrodzono tym razem?",,0.0
rmf24,"Niebezpieczna ucieczka przed policją, 6-latek w szpitalu","6-letni chłopiec, pasażer samochodu, został poważnie ranny w wypadku samochodowym, do którego doszło w piątek w Wodzisławiu Śląskim. Za kierownicą pojazdu siedział 26-letni mężczyzna, który nie zatrzymał się do kontroli drogowej. Uciekając przed policją, uderzył w inne auto. Prawdopodobnie był pod wpływem środków odurzających.","https://www.rmf24.pl/regiony/slaskie/news-niebezpieczna-ucieczka-przed-policja-6-latek-w-szpitalu,nId,7963147","Niebezpieczna ucieczka przed policją, 6-latek w szpitalu 6-letni chłopiec, pasażer samochodu, został poważnie ranny w wypadku samochodowym, do którego doszło w piątek w Wodzisławiu Śląskim. Za kierownicą pojazdu siedział 26-letni mężczyzna, który nie zatrzymał się do kontroli drogowej. Uciekając przed policją, uderzył w inne auto. Prawdopodobnie był pod wpływem środków odurzających.",,1.0
rmf24,Prezydent podpisał dwie ustawy regulujące ruch imigracyjny,"Prezydent Andrzej Duda podpisał dwie ustawy regulujące kwestie migracji do Polski. Chodzi o nowelę ustawy o cudzoziemcach, wdrażającą unijną dyrektywę o warunkach wjazdu i pobytu cudzoziemców i drugą, eliminującą nieprawidłowości w systemie wizowym.","https://www.rmf24.pl/fakty/polska/news-prezydent-podpisal-dwie-ustawy-regulujace-ruch-imigracyjny,nId,7963126","Prezydent podpisał dwie ustawy regulujące ruch imigracyjny Prezydent Andrzej Duda podpisał dwie ustawy regulujące kwestie migracji do Polski. Chodzi o nowelę ustawy o cudzoziemcach, wdrażającą unijną dyrektywę o warunkach wjazdu i pobytu cudzoziemców i drugą, eliminującą nieprawidłowości w systemie wizowym.",,1.0
rmf24,Zaginięcie Beaty Klimek. Prokuratura podjęła ważną decyzję,"Prokuratura Regionalna w Szczecinie zdecydowała o przedłużeniu śledztwa dotyczącego zaginięcia Beaty Klimek. Tajemnicza sprawa, która wstrząsnęła lokalną społecznością Poradza, wciąż jest bez rozwiązania.","https://www.rmf24.pl/regiony/szczecin/news-zaginiecie-beaty-klimek-prokuratura-podjela-wazna-decyzje,nId,7963111","Zaginięcie Beaty Klimek. Prokuratura podjęła ważną decyzję Prokuratura Regionalna w Szczecinie zdecydowała o przedłużeniu śledztwa dotyczącego zaginięcia Beaty Klimek. Tajemnicza sprawa, która wstrząsnęła lokalną społecznością Poradza, wciąż jest bez rozwiązania.",,0.0
rmf24,Polska podpisze traktat o współpracy z Wielką Brytanią,"Polska podpisze traktat o współpracy z Wielką Brytanią, podobny do tego, który został podpisany w piątek z Francją. Informację przekazało biuro informacji rządowej.","https://www.rmf24.pl/fakty/polska/news-polska-podpisze-traktat-o-wspolpracy-z-wielka-brytania,nId,7963113","Polska podpisze traktat o współpracy z Wielką Brytanią Polska podpisze traktat o współpracy z Wielką Brytanią, podobny do tego, który został podpisany w piątek z Francją. Informację przekazało biuro informacji rządowej.",,1.0
rmf24,Trująca galareta z Nowej Dęby. Małżeństwo skazane,"W sądzie w Tarnobrzegu zapadł wyrok w sprawie małżeństwa, które na targowisku w Nowej Dębie (Podkarpacie) sprzedawało trującą mięsną galaretę. W wyniku jej spożycia zmarł 51-latek, a dwie inne osoby trafiły do szpitala.","https://www.rmf24.pl/regiony/rzeszow/news-trujaca-galareta-z-nowej-deby-malzenstwo-skazane,nId,7963101","Trująca galareta z Nowej Dęby. Małżeństwo skazane W sądzie w Tarnobrzegu zapadł wyrok w sprawie małżeństwa, które na targowisku w Nowej Dębie (Podkarpacie) sprzedawało trującą mięsną galaretę. W wyniku jej spożycia zmarł 51-latek, a dwie inne osoby trafiły do szpitala.",,1.0
rmf24,"Deszcz, burza i śnieg. Weekend pod znakiem kapryśnej pogody","Synoptycy nie mają dobrych wieści. W weekend czeka nas nieco więcej chmur, przelotne opady, miejscami burze oraz chłodne noce z przymrozkami. W górach spodziewane są opady śniegu. Od nowego tygodnia zacznie robić się nieco cieplej. W drugiej połowie tygodnia być może na termometrach zobaczymy 20 stopni.","https://www.rmf24.pl/pogoda/news-deszcz-burza-i-snieg-weekend-pod-znakiem-kaprysnej-pogody,nId,7963092","Deszcz, burza i śnieg. Weekend pod znakiem kapryśnej pogody Synoptycy nie mają dobrych wieści. W weekend czeka nas nieco więcej chmur, przelotne opady, miejscami burze oraz chłodne noce z przymrozkami. W górach spodziewane są opady śniegu. Od nowego tygodnia zacznie robić się nieco cieplej. W drugiej połowie tygodnia być może na termometrach zobaczymy 20 stopni.",,1.0
rmf24,"Rozklejał plakaty Brauna, miał uderzyć kobietę. Wcześniej był karany","Mężczyzna, który rozklejał plakaty wyborcze Grzegorza Brauna, miał zaatakować kobietę przy szkole podstawowej w Oleśnicy – podaje portal mojaolesnica.pl. Agresję miało wywołać pytanie o pozwolenie na rozwieszanie plakatów. Do zdarzenia doszło w środę, 7 maja.","https://www.rmf24.pl/regiony/wroclaw/news-rozklejal-plakaty-brauna-mial-uderzyc-kobiete-wczesniej-byl-,nId,7963080","Rozklejał plakaty Brauna, miał uderzyć kobietę. Wcześniej był karany Mężczyzna, który rozklejał plakaty wyborcze Grzegorza Brauna, miał zaatakować kobietę przy szkole podstawowej w Oleśnicy – podaje portal mojaolesnica.pl. Agresję miało wywołać pytanie o pozwolenie na rozwieszanie plakatów. Do zdarzenia doszło w środę, 7 maja.",,1.0
benchmark,GTA 6 najdroższą grą w historii. Budżet bije wszelkie rekordy,"Najgłośniejsza gra ostatnich lat – GTA 6 – nie schodzi z języków, a powodów tego stanu rzeczy nie brakuje. Uwagę przykuwa m.in. imponujący budżet projektu, bijący wszelkie poprzednie rekordy. Mowa już nie o milionach, lecz miliardach dolarów.",https://www.benchmark.pl/aktualnosci/gta-6-budzet.html,"GTA 6 najdroższą grą w historii. Budżet bije wszelkie rekordy Najgłośniejsza gra ostatnich lat – GTA 6 – nie schodzi z języków, a powodów tego stanu rzeczy nie brakuje. Uwagę przykuwa m.in. imponujący budżet projektu, bijący wszelkie poprzednie rekordy. Mowa już nie o milionach, lecz miliardach dolarów.",,1.0
benchmark,United Airlines wprowadza rewolucję w przestworzach: szybki Internet przez cały czas lotu,"United Airlines, jedna z największych linii lotniczych w USA, rozpoczęła testy nowego systemu łączności pokładowej opartego na satelitach Starlink od SpaceX. Chcieli, aby każdy pasażer przez cały lotu miał dostęp do szybkiego Internetu. Efekty są niezwykle zadowalające.",https://www.benchmark.pl/aktualnosci/united-airlines-wprowadza-szybki-internet-przez-caly-czas-lotu.html,"United Airlines wprowadza rewolucję w przestworzach: szybki Internet przez cały czas lotu United Airlines, jedna z największych linii lotniczych w USA, rozpoczęła testy nowego systemu łączności pokładowej opartego na satelitach Starlink od SpaceX. Chcieli, aby każdy pasażer przez cały lotu miał dostęp do szybkiego Internetu. Efekty są niezwykle zadowalające.",,1.0
benchmark,Tesla vs czołg. Miażdżący znak protestu przeciwko Muskowi,Jeden z weteranów II wojny światowej postanowił w wymowny sposób zaprotestować przeciwko rosnącym wpływom politycznym Elona Muska. W tym celu rozjechał samochód Tesla Model 3 czołgiem M4 Sherman.,https://www.benchmark.pl/aktualnosci/tesla-vs-czolg-znak-protestu-przeciwko-muskowi.html,Tesla vs czołg. Miażdżący znak protestu przeciwko Muskowi Jeden z weteranów II wojny światowej postanowił w wymowny sposób zaprotestować przeciwko rosnącym wpływom politycznym Elona Muska. W tym celu rozjechał samochód Tesla Model 3 czołgiem M4 Sherman.,,1.0
benchmark,Czekasz na Alien: Isolation 2? Najpierw zagrasz w to,"Alien: Rogue Incursion powraca. Dzieło studia Survios powstało z myślą o VR, lecz twórcy zapowiedzieli nową edycję – gra o ksenomorfie będzie dostępna na PC i PlayStation 5 w wersji niewymagającej gogli.",https://www.benchmark.pl/aktualnosci/alien-rogue-incursion-premiera-na-pc-ps5-obcy.html,"Czekasz na Alien: Isolation 2? Najpierw zagrasz w to Alien: Rogue Incursion powraca. Dzieło studia Survios powstało z myślą o VR, lecz twórcy zapowiedzieli nową edycję – gra o ksenomorfie będzie dostępna na PC i PlayStation 5 w wersji niewymagającej gogli.",,1.0
benchmark,Civilization VII i Dying Light: The Beast za darmo. Intel rozdaje gry,"Intel rozdaje za darmo gry Civilization VII i Dying Light: The Beast. Aby je otrzymać, wystarczy kupić nowy komputer lub laptop z procesorem Intel. To dobra okazja, by zmodernizować sprzęt i skorzystać też z innych akcji.",https://www.benchmark.pl/aktualnosci/civilization-vii-dying-light-intel-promocja.html,"Civilization VII i Dying Light: The Beast za darmo. Intel rozdaje gry Intel rozdaje za darmo gry Civilization VII i Dying Light: The Beast. Aby je otrzymać, wystarczy kupić nowy komputer lub laptop z procesorem Intel. To dobra okazja, by zmodernizować sprzęt i skorzystać też z innych akcji.",,1.0
benchmark,Ultralekka klawiatura Razer. Waży zaledwie 374 g,Razer przedstawił dwa nowe produkty stworzone z myślą o mobilnych graczach: mysz Razer Basilisk Mobile oraz klawiaturę Razer Joro. Czym charakteryzują się nowe urządzenia i ile kosztują? Przyjrzyjmy się nowościom.,https://www.benchmark.pl/aktualnosci/razer-basilisk-mobile-razer-joro-lekka-klawiatura.html,Ultralekka klawiatura Razer. Waży zaledwie 374 g Razer przedstawił dwa nowe produkty stworzone z myślą o mobilnych graczach: mysz Razer Basilisk Mobile oraz klawiaturę Razer Joro. Czym charakteryzują się nowe urządzenia i ile kosztują? Przyjrzyjmy się nowościom.,,0.0
benchmark,Samsung pracuje nad smartfonem nowego typu. Premiera podobno już w tym roku,Składane smartfony znajdują się w ofercie Samsunga nieprzerwanie od 2019 roku. Pora na smartfony podwójnie składane.,https://www.benchmark.pl/aktualnosci/samsung-podwojnie-skladany-smartfon.html,Samsung pracuje nad smartfonem nowego typu. Premiera podobno już w tym roku Składane smartfony znajdują się w ofercie Samsunga nieprzerwanie od 2019 roku. Pora na smartfony podwójnie składane.,,1.0
benchmark,"Wciąż nie masz telefonu z Bluetooth 6.0? Jaka szkoda, bo już jest Bluetooth 6.1","Twórcy standardu Bluetooth zapowiadają podkręcenie tempa. I przechodzą od słów do czynów, bo ujawnili nową wersję standardu zanim jeszcze poprzednia zdążyła trafić pod strzechy.",https://www.benchmark.pl/aktualnosci/bluetooth-6-1.html,"Wciąż nie masz telefonu z Bluetooth 6.0? Jaka szkoda, bo już jest Bluetooth 6.1 Twórcy standardu Bluetooth zapowiadają podkręcenie tempa. I przechodzą od słów do czynów, bo ujawnili nową wersję standardu zanim jeszcze poprzednia zdążyła trafić pod strzechy.",,1.0
benchmark,A miało już być dobrze. Intel dalej poprawia procesory Core 13000 i 14000,Kolejna aktualizacja mikrokodu dla procesorów Intel. Wersja 0x12F poprawia stabilność układów i jest zalecana wszystkim użytkownikom procesorów Intel Core 13. i 14. generacji.,https://www.benchmark.pl/aktualnosci/intel-poprawka-0x12f-do-procesorow-13000-14000.html,A miało już być dobrze. Intel dalej poprawia procesory Core 13000 i 14000 Kolejna aktualizacja mikrokodu dla procesorów Intel. Wersja 0x12F poprawia stabilność układów i jest zalecana wszystkim użytkownikom procesorów Intel Core 13. i 14. generacji.,,1.0
benchmark,Odchudzony Samsung Galaxy S25 Edge z datą premiery. Podsumowujemy przecieki,Samsung wysłał swojego flagowca na terapię odchudzającą. Galaxy S25 Edge jest już na ostatniej prostej.,https://www.benchmark.pl/aktualnosci/samsung-galaxy-s25-edge-data-premiery-specyfikacja.html,Odchudzony Samsung Galaxy S25 Edge z datą premiery. Podsumowujemy przecieki Samsung wysłał swojego flagowca na terapię odchudzającą. Galaxy S25 Edge jest już na ostatniej prostej.,,1.0
benchmark,W Counter-Strike 2 dostępna jest polska mapa. Wygląda znakomicie,"Valve aktualizuje Counter-Strike 2. Z perspektywy polskiego gracza najważniejszą nowością jest obecność mapy de_jura, która inspirowana jest Wyżyną Krakowsko-Częstochowską.",https://www.benchmark.pl/aktualnosci/counter-strike-2-polska-mapa-jura.html,"W Counter-Strike 2 dostępna jest polska mapa. Wygląda znakomicie Valve aktualizuje Counter-Strike 2. Z perspektywy polskiego gracza najważniejszą nowością jest obecność mapy de_jura, która inspirowana jest Wyżyną Krakowsko-Częstochowską.",,1.0
benchmark,Nowa platforma Intel spowalnia dyski SSD. Jaka jest różnica?,"Planujesz zbudować nowy komputer z nowym procesorem Intel i topowym dyskiem SSD pod PCI-Express 5.0? To połączenie może nie być najlepszym wyborem, ponieważ wydajność dysku może być ograniczona przez procesor.",https://www.benchmark.pl/aktualnosci/nowa-platforma-intel-spowalnia-ssd-pcie5.html,"Nowa platforma Intel spowalnia dyski SSD. Jaka jest różnica? Planujesz zbudować nowy komputer z nowym procesorem Intel i topowym dyskiem SSD pod PCI-Express 5.0? To połączenie może nie być najlepszym wyborem, ponieważ wydajność dysku może być ograniczona przez procesor.",,1.0
benchmark,Mafia: The Old Country z datą premiery. Gra kusi ceną,"Mafia: The Old Country wychodzi z ukrycia. Poznaliśmy wreszcie datę premiery, cenę gry, szczegóły poszczególnych edycji. Zamówienia przedpremierowe już ruszyły, nie mogło zabraknąć widowiskowego, klimatycznego zwiastuna.",https://www.benchmark.pl/aktualnosci/mafia-the-old-country-data-premiery-cena.html,"Mafia: The Old Country z datą premiery. Gra kusi ceną Mafia: The Old Country wychodzi z ukrycia. Poznaliśmy wreszcie datę premiery, cenę gry, szczegóły poszczególnych edycji. Zamówienia przedpremierowe już ruszyły, nie mogło zabraknąć widowiskowego, klimatycznego zwiastuna.",,1.0
benchmark,Dobra wiadomość o grze Kingdom Come: Deliverance 2. Padła ważna data,To już niebawem. Gracze Kingdom Come: Deliverance 2 dostaną pierwszy z trzech zaplanowanych dodatków. Poznaliśmy datę premiery DLC.,https://www.benchmark.pl/aktualnosci/pierwszy-dlc-do-kingdom-come-2.html,Dobra wiadomość o grze Kingdom Come: Deliverance 2. Padła ważna data To już niebawem. Gracze Kingdom Come: Deliverance 2 dostaną pierwszy z trzech zaplanowanych dodatków. Poznaliśmy datę premiery DLC.,,1.0
benchmark,Pokazali “gameplay” z konklawe. Inaczej to sobie wyobrażałem,Hiszpańska telewizja ilustruje wybór nowego papieża w bardzo nietypowy sposób. Czy istnieje jakieś podobieństwo między konklawe a grą Dark Souls 3? Najwyraźniej tak.,https://www.benchmark.pl/aktualnosci/konklawe-dark-souls-3-wybor-papieza.html,Pokazali “gameplay” z konklawe. Inaczej to sobie wyobrażałem Hiszpańska telewizja ilustruje wybór nowego papieża w bardzo nietypowy sposób. Czy istnieje jakieś podobieństwo między konklawe a grą Dark Souls 3? Najwyraźniej tak.,,0.0
benchmark,Sprzęt MSI i Clair Obscur: Expedition 33 za darmo. Nowa promocja,"Clair Obscur: Expedition 33 to jedna z najlepiej ocenianych gier ostatnich lat. Francuski hit można zdobyć za darmo przy zakupie sprzętu od MSI. Oto wszystko, co musisz wiedzieć o promocji.",https://www.benchmark.pl/aktualnosci/clair-obscur-expedition-33-za-darmo-promocja-msi.html,"Sprzęt MSI i Clair Obscur: Expedition 33 za darmo. Nowa promocja Clair Obscur: Expedition 33 to jedna z najlepiej ocenianych gier ostatnich lat. Francuski hit można zdobyć za darmo przy zakupie sprzętu od MSI. Oto wszystko, co musisz wiedzieć o promocji.",,1.0
benchmark,Dyski HDD nadal mają się dobrze. Seagate zapowiada modele 100 TB,Seagate nie zamierza rezygnować z dysków HDD. Producent planuje wprowadzać modele o coraz większej pojemności — do 2030 roku na rynku mają pojawić się nośniki o pojemności 100 TB. Ich produkcja będzie jednak wymagać zastosowania specjalistycznej technologii.,https://www.benchmark.pl/aktualnosci/dyski-hdd-100tb-2030.html,Dyski HDD nadal mają się dobrze. Seagate zapowiada modele 100 TB Seagate nie zamierza rezygnować z dysków HDD. Producent planuje wprowadzać modele o coraz większej pojemności — do 2030 roku na rynku mają pojawić się nośniki o pojemności 100 TB. Ich produkcja będzie jednak wymagać zastosowania specjalistycznej technologii.,,1.0
benchmark,Netflix ogłasza wielkie zmiany. Korzystanie będzie wygodniejsze,"Netflix wprowadza nowy interfejs, który ma ułatwić użytkownikom wybór kolejnych filmów i seriali. Zmiany obejmują lepsze rekomendacje oraz bardziej intuicyjną nawigację, co sprawi, że korzystanie z platformy stanie się jeszcze wygodniejsze.",https://www.benchmark.pl/aktualnosci/netflix-aktualizacja-interfejs-aplikacja-mobilna.html,"Netflix ogłasza wielkie zmiany. Korzystanie będzie wygodniejsze Netflix wprowadza nowy interfejs, który ma ułatwić użytkownikom wybór kolejnych filmów i seriali. Zmiany obejmują lepsze rekomendacje oraz bardziej intuicyjną nawigację, co sprawi, że korzystanie z platformy stanie się jeszcze wygodniejsze.",,1.0
benchmark,To prawda. Zwiastun GTA 6 zawiera cutscenki i gameplay z PS5,"Rockstar Games potwierdza, że najnowszy zwiastun GTA 6 rzeczywiście łączy w sobie elementy rozgrywki oraz cutscenki. Całość prezentuje się imponująco, że wielu graczy nie dowierza w końcowy efekt.",https://www.benchmark.pl/aktualnosci/drugi-zwiastun-gta-6-elementy-rozgrywki.html,"To prawda. Zwiastun GTA 6 zawiera cutscenki i gameplay z PS5 Rockstar Games potwierdza, że najnowszy zwiastun GTA 6 rzeczywiście łączy w sobie elementy rozgrywki oraz cutscenki. Całość prezentuje się imponująco, że wielu graczy nie dowierza w końcowy efekt.",,1.0
benchmark,Monitor z funkcją Dual Frame. Nowości od AGON by AOC,"Wiodący producent monitorów gamingowych, AGON by AOC, wprowadza na rynek nowy monitor z funkcją Dual Frame. Umożliwia to użytkownikom przełączanie się między trybem wysokiej rozdzielczości i odświeżania a trybem o niższej rozdzielczości, ale z dwukrotnie wyższym odświeżaniem.",https://www.benchmark.pl/aktualnosci/nowosci-agon-monitory.html,"Monitor z funkcją Dual Frame. Nowości od AGON by AOC Wiodący producent monitorów gamingowych, AGON by AOC, wprowadza na rynek nowy monitor z funkcją Dual Frame. Umożliwia to użytkownikom przełączanie się między trybem wysokiej rozdzielczości i odświeżania a trybem o niższej rozdzielczości, ale z dwukrotnie wyższym odświeżaniem.",,1.0
benchmark,GTA 6 zapowiedziane. Gracze PC nie mają powodów do zadowolenia,"GTA 6 to jedna z najbardziej wyczekiwanych gier 2026 roku — przynajmniej na konsole, ponieważ gracze PC będą musieli poczekać nieco dłużej.",https://www.benchmark.pl/aktualnosci/kiedy-gta-6-na-pc.html,"GTA 6 zapowiedziane. Gracze PC nie mają powodów do zadowolenia GTA 6 to jedna z najbardziej wyczekiwanych gier 2026 roku — przynajmniej na konsole, ponieważ gracze PC będą musieli poczekać nieco dłużej.",,1.0
benchmark,"Drugi zwiastun GTA 6. Rzeczy, których nie widać od razu","Wizytówką Rockstar Games jest dbałość o detale. Drugi zwiastun GTA 6 trzeba obejrzeć kilka razy, by wszystkie je wyłapać. Oto najciekawsze ukryte szczegóły i smaczki w nowym materiale.",https://www.benchmark.pl/aktualnosci/gta-6-drugi-zwiastun-ukryte-szczegoly-detale.html,"Drugi zwiastun GTA 6. Rzeczy, których nie widać od razu Wizytówką Rockstar Games jest dbałość o detale. Drugi zwiastun GTA 6 trzeba obejrzeć kilka razy, by wszystkie je wyłapać. Oto najciekawsze ukryte szczegóły i smaczki w nowym materiale.",,1.0
benchmark,ASUS ROG Ally 2 ujawniony przed premierą. To może być przenośny Xbox,"ASUS przygotowuje się do premiery przenośnej konsoli ROG Ally 2. Indonezyjskie źródła ujawniły nie tylko jej wygląd, ale także specyfikację techniczną nowego handhelda. Interesującym wątkiem jest również możliwe powiązanie z konsolą Xbox.",https://www.benchmark.pl/aktualnosci/asus-rog-ally-2-ujawniony.html,"ASUS ROG Ally 2 ujawniony przed premierą. To może być przenośny Xbox ASUS przygotowuje się do premiery przenośnej konsoli ROG Ally 2. Indonezyjskie źródła ujawniły nie tylko jej wygląd, ale także specyfikację techniczną nowego handhelda. Interesującym wątkiem jest również możliwe powiązanie z konsolą Xbox.",,1.0
